,node_ID,highway,street_count,x,y,geometry
350,1934244764,,4,34.8520302,-19.8463247,POINT (34.8520302 -19.8463247)
351,1934244765,,3,34.8533383,-19.8464529,POINT (34.8533383 -19.8464529)
352,1934244767,,3,34.8505145,-19.8465901,POINT (34.8505145 -19.8465901)
353,1934244769,,3,34.8507968,-19.8467667,POINT (34.8507968 -19.8467667)
354,1934244771,,4,34.8529412,-19.8468868,POINT (34.8529412 -19.8468868)
355,1934244773,,4,34.8545321,-19.846933,POINT (34.8545321 -19.846933)
356,1934244775,,3,34.8540982,-19.8469502,POINT (34.8540982 -19.8469502)
357,1934244778,,3,34.8485817,-19.8470417,POINT (34.8485817 -19.8470417)
358,1934244781,,4,34.8497047,-19.847059,POINT (34.8497047 -19.847059)
359,1934244783,,4,34.8507789,-19.8470665,POINT (34.8507789 -19.8470665)
360,1934244785,,3,34.8513194,-19.8470842,POINT (34.8513194 -19.8470842)
361,1934244788,,3,34.8514457,-19.8471618,POINT (34.8514457 -19.8471618)
362,1934244794,,4,34.8536218,-19.8472711,POINT (34.8536218 -19.8472711)
363,1934244796,,4,34.8535557,-19.8473739,POINT (34.8535557 -19.8473739)
364,1934244803,,4,34.8496994,-19.8476517,POINT (34.8496994 -19.8476517)
365,1934244805,,4,34.8507668,-19.847667,POINT (34.8507668 -19.847667)
366,1934244807,,3,34.8523561,-19.8477445,POINT (34.8523561 -19.8477445)
367,1934244808,,4,34.8534674,-19.8478796,POINT (34.8534674 -19.8478796)
368,1934244815,,4,34.8552392,-19.8478591,POINT (34.8552392 -19.8478591)
369,1934244817,,3,34.849671,-19.8483029,POINT (34.849671 -19.8483029)
370,1934261186,,3,34.8375712,-19.8340321,POINT (34.8375712 -19.8340321)
371,1934261188,,3,34.836237,-19.8344807,POINT (34.836237 -19.8344807)
372,1934261190,,3,34.8377516,-19.8353353,POINT (34.8377516 -19.8353353)
373,1934261191,,3,34.8381886,-19.8358979,POINT (34.8381886 -19.8358979)
374,1934261195,,4,34.8397557,-19.8362073,POINT (34.8397557 -19.8362073)
375,1934261206,,3,34.8377861,-19.8393319,POINT (34.8377861 -19.8393319)
376,1934261208,,3,34.8453075,-19.8408882,POINT (34.8453075 -19.8408882)
377,1934261210,,3,34.8416879,-19.8411063,POINT (34.8416879 -19.8411063)
378,1934261211,,4,34.8447294,-19.8417493,POINT (34.8447294 -19.8417493)
379,1934261213,,4,34.8441128,-19.8426187,POINT (34.8441128 -19.8426187)
380,1934261214,,3,34.8390052,-19.8433951,POINT (34.8390052 -19.8433951)
381,1934261216,,3,34.8397367,-19.8455634,POINT (34.8397367 -19.8455634)
382,1934261217,,3,34.8480776,-19.8463686,POINT (34.8480776 -19.8463686)
383,1934270112,,3,34.8354687,-19.8326337,POINT (34.8354687 -19.8326337)
384,1934270123,,4,34.8363639,-19.8335957,POINT (34.8363639 -19.8335957)
385,1934270125,,3,34.8359554,-19.8337191,POINT (34.8359554 -19.8337191)
386,1934270126,,3,34.836475,-19.8337467,POINT (34.836475 -19.8337467)
387,1934270127,,3,34.8356123,-19.8337553,POINT (34.8356123 -19.8337553)
388,1934270129,,3,34.8354714,-19.8337692,POINT (34.8354714 -19.8337692)
389,1934270130,,3,34.834864,-19.8338566,POINT (34.834864 -19.8338566)
390,1934270131,,3,34.83611,-19.8344694,POINT (34.83611 -19.8344694)
391,1934270132,,3,34.8355455,-19.8345697,POINT (34.8355455 -19.8345697)
392,1934270133,,1,34.8311726,-19.8346484,POINT (34.8311726 -19.8346484)
393,1934270134,,3,34.8350501,-19.8346957,POINT (34.8350501 -19.8346957)
394,1934270138,,4,34.8322986,-19.8348569,POINT (34.8322986 -19.8348569)
395,1934270147,,3,34.8332762,-19.8352719,POINT (34.8332762 -19.8352719)
396,1934270154,,4,34.8352814,-19.8362381,POINT (34.8352814 -19.8362381)
397,1934270156,,3,34.8364332,-19.8364637,POINT (34.8364332 -19.8364637)
398,1934283817,,3,34.8338825,-19.826936,POINT (34.8338825 -19.826936)
399,1934283827,,3,34.8322229,-19.8277217,POINT (34.8322229 -19.8277217)
400,1934283828,,4,34.8338228,-19.8277568,POINT (34.8338228 -19.8277568)
401,1934283829,,3,34.834064,-19.8277998,POINT (34.834064 -19.8277998)
402,1934283831,,3,34.8347992,-19.8277403,POINT (34.8347992 -19.8277403)
403,1934283832,,3,34.8349065,-19.8283976,POINT (34.8349065 -19.8283976)
404,1934283834,,4,34.8341917,-19.8284783,POINT (34.8341917 -19.8284783)
405,1934283835,,3,34.8335761,-19.8285465,POINT (34.8335761 -19.8285465)
406,1934283836,,3,34.8334245,-19.8285629,POINT (34.8334245 -19.8285629)
407,1934283838,,3,34.8331341,-19.8290827,POINT (34.8331341 -19.8290827)
408,1934283849,,3,34.8351522,-19.8299718,POINT (34.8351522 -19.8299718)
409,1934283850,,4,34.8344496,-19.830067,POINT (34.8344496 -19.830067)
410,1934283853,,4,34.8338525,-19.8301559,POINT (34.8338525 -19.8301559)
411,1934283855,,3,34.8332462,-19.8302382,POINT (34.8332462 -19.8302382)
412,1934283857,,3,34.8352535,-19.8305806,POINT (34.8352535 -19.8305806)
413,1934283859,,3,34.8339361,-19.8307059,POINT (34.8339361 -19.8307059)
414,1934283863,,3,34.833383,-19.8307984,POINT (34.833383 -19.8307984)
415,1934283866,,4,34.8378321,-19.8308905,POINT (34.8378321 -19.8308905)
416,1934283870,,3,34.8381358,-19.8311644,POINT (34.8381358 -19.8311644)
417,1934283877,,3,34.8340213,-19.8312361,POINT (34.8340213 -19.8312361)
418,1934283888,,3,34.8359821,-19.8314513,POINT (34.8359821 -19.8314513)
419,1934283899,,3,34.8385415,-19.8315794,POINT (34.8385415 -19.8315794)
420,1934283901,,3,34.8352347,-19.83161,POINT (34.8352347 -19.83161)
421,1934283905,,3,34.8346925,-19.8316758,POINT (34.8346925 -19.8316758)
422,1934283910,,3,34.8379313,-19.8317977,POINT (34.8379313 -19.8317977)
423,1934283912,,3,34.8362972,-19.8319345,POINT (34.8362972 -19.8319345)
424,1934283914,,3,34.8409251,-19.8319048,POINT (34.8409251 -19.8319048)
425,1934283917,,3,34.83579,-19.8318863,POINT (34.83579 -19.8318863)
426,1934283918,,3,34.8362759,-19.8320733,POINT (34.8362759 -19.8320733)
427,1934283919,,3,34.8346311,-19.8318863,POINT (34.8346311 -19.8318863)
428,1934283921,,3,34.8360035,-19.8321553,POINT (34.8360035 -19.8321553)
429,1934283922,,3,34.8399218,-19.8321984,POINT (34.8399218 -19.8321984)
430,1934283926,,3,34.8363198,-19.8325057,POINT (34.8363198 -19.8325057)
431,1934283927,,2,34.8364662,-19.8326934,POINT (34.8364662 -19.8326934)
432,1934288339,,3,34.8408975,-19.8334374,POINT (34.8408975 -19.8334374)
433,1934288342,,3,34.8413504,-19.8338754,POINT (34.8413504 -19.8338754)
434,1934288429,,3,34.8410915,-19.8340833,POINT (34.8410915 -19.8340833)
435,1934295177,,3,34.8393186,-19.8281757,POINT (34.8393186 -19.8281757)
436,1934753512,,1,34.8563736,-19.8403749,POINT (34.8563736 -19.8403749)
437,1934753513,,3,34.8563116,-19.8406511,POINT (34.8563116 -19.8406511)
438,1934753518,,3,34.8552455,-19.8409023,POINT (34.8552455 -19.8409023)
439,1934753521,,1,34.8583288,-19.841001,POINT (34.8583288 -19.841001)
440,1934753529,,3,34.8560898,-19.8412317,POINT (34.8560898 -19.8412317)
441,1934753550,,3,34.8597534,-19.841668,POINT (34.8597534 -19.841668)
442,1934753552,,3,34.8600577,-19.8417716,POINT (34.8600577 -19.8417716)
443,1934753559,,3,34.8575668,-19.8418052,POINT (34.8575668 -19.8418052)
444,1934753574,,1,34.8571836,-19.8427533,POINT (34.8571836 -19.8427533)
445,1934753581,,3,34.8574939,-19.8429804,POINT (34.8574939 -19.8429804)
446,1934753585,,4,34.8582567,-19.8435007,POINT (34.8582567 -19.8435007)
447,1934753587,,3,34.8596691,-19.8444855,POINT (34.8596691 -19.8444855)
448,1934753588,,4,34.861212,-19.845339,POINT (34.861212 -19.845339)
449,1934753590,,4,34.8589758,-19.8453938,POINT (34.8589758 -19.8453938)
450,1934753592,,3,34.8602791,-19.845677,POINT (34.8602791 -19.845677)
451,1934753595,,3,34.8603529,-19.8458498,POINT (34.8603529 -19.8458498)
452,1934753597,,4,34.8593525,-19.8461706,POINT (34.8593525 -19.8461706)
453,1934753598,,3,34.8614964,-19.8462334,POINT (34.8614964 -19.8462334)
454,1934753600,,4,34.8573101,-19.8462421,POINT (34.8573101 -19.8462421)
455,1934753603,,3,34.8605473,-19.8464616,POINT (34.8605473 -19.8464616)
456,1934753605,,3,34.8568139,-19.8465064,POINT (34.8568139 -19.8465064)
457,1934753609,,3,34.8615863,-19.8467064,POINT (34.8615863 -19.8467064)
458,1934753610,,3,34.8575452,-19.8467367,POINT (34.8575452 -19.8467367)
459,1934753611,,4,34.8606224,-19.8468527,POINT (34.8606224 -19.8468527)
460,1934753613,,3,34.8558899,-19.8469908,POINT (34.8558899 -19.8469908)
461,1934753615,,4,34.8595531,-19.8469956,POINT (34.8595531 -19.8469956)
462,1934753618,,4,34.8576759,-19.8472517,POINT (34.8576759 -19.8472517)
463,1934753621,,4,34.8571277,-19.8473376,POINT (34.8571277 -19.8473376)
464,1934753623,,3,34.8560643,-19.8474939,POINT (34.8560643 -19.8474939)
465,1934753631,,3,34.8571633,-19.8479079,POINT (34.8571633 -19.8479079)
466,1934753641,,4,34.857721,-19.8479465,POINT (34.857721 -19.8479465)
467,1934753652,,3,34.8560287,-19.8480643,POINT (34.8560287 -19.8480643)
468,1934753653,,4,34.8596028,-19.8480959,POINT (34.8596028 -19.8480959)
469,1934753658,,3,34.8606833,-19.8481649,POINT (34.8606833 -19.8481649)
470,1934753661,,3,34.8570949,-19.8482611,POINT (34.8570949 -19.8482611)
471,1934753671,,3,34.8576581,-19.8483608,POINT (34.8576581 -19.8483608)
472,1934753678,,3,34.8595447,-19.8486211,POINT (34.8595447 -19.8486211)
473,1934770962,,4,34.8967951,-19.8418194,POINT (34.8967951 -19.8418194)
474,1934770964,,3,34.8977273,-19.842495,POINT (34.8977273 -19.842495)
475,1934770965,,3,34.8963396,-19.8426421,POINT (34.8963396 -19.8426421)
476,1934770968,,3,34.8986007,-19.8431288,POINT (34.8986007 -19.8431288)
477,1934770970,,4,34.8965089,-19.8433781,POINT (34.8965089 -19.8433781)
478,1934770971,,4,34.8946747,-19.8439164,POINT (34.8946747 -19.8439164)
479,1934770974,,3,34.8933721,-19.8442991,POINT (34.8933721 -19.8442991)
480,1934770984,,3,34.8881317,-19.8446111,POINT (34.8881317 -19.8446111)
481,1934770989,,4,34.8917612,-19.8447535,POINT (34.8917612 -19.8447535)
482,1934770993,,3,34.8870254,-19.8450059,POINT (34.8870254 -19.8450059)
483,1934770994,,3,34.8870329,-19.8451396,POINT (34.8870329 -19.8451396)
484,1934770995,,4,34.8903956,-19.845154,POINT (34.8903956 -19.845154)
485,1934770996,,3,34.8856463,-19.845313,POINT (34.8856463 -19.845313)
486,1934770997,,3,34.8856826,-19.8454983,POINT (34.8856826 -19.8454983)
487,1934770998,,3,34.8887411,-19.8456454,POINT (34.8887411 -19.8456454)
488,1934770999,,4,34.892139,-19.845913,POINT (34.892139 -19.845913)
489,1934771000,,4,34.8873477,-19.8460609,POINT (34.8873477 -19.8460609)
490,1934771001,,3,34.8908539,-19.8463085,POINT (34.8908539 -19.8463085)
491,1934771002,,3,34.8820834,-19.8464035,POINT (34.8820834 -19.8464035)
492,1934771003,,4,34.8859682,-19.8464537,POINT (34.8859682 -19.8464537)
493,1934771005,,4,34.8848493,-19.8467851,POINT (34.8848493 -19.8467851)
494,1934771006,,4,34.8808329,-19.846838,POINT (34.8808329 -19.846838)
495,1934771008,,3,34.8861246,-19.846959,POINT (34.8861246 -19.846959)
496,1934771012,,3,34.8852844,-19.8472152,POINT (34.8852844 -19.8472152)
497,1934771014,,3,34.8926131,-19.847308,POINT (34.8926131 -19.847308)
498,1934771015,,4,34.8825582,-19.8474687,POINT (34.8825582 -19.8474687)
499,1934771016,,4,34.8783338,-19.8476225,POINT (34.8783338 -19.8476225)
500,1934771017,,4,34.8837437,-19.8476828,POINT (34.8837437 -19.8476828)
501,1934771018,,4,34.8811816,-19.8478837,POINT (34.8811816 -19.8478837)
502,1934771019,,3,34.8827339,-19.8479784,POINT (34.8827339 -19.8479784)
503,1934771020,,3,34.8770504,-19.8480163,POINT (34.8770504 -19.8480163)
504,1934771022,,3,34.8644123,-19.8482398,POINT (34.8644123 -19.8482398)
505,1934771023,,3,34.8797886,-19.8483113,POINT (34.8797886 -19.8483113)
506,1934771025,,4,34.875216,-19.848578,POINT (34.875216 -19.848578)
507,1934771026,,4,34.878623,-19.8486539,POINT (34.878623 -19.8486539)
508,1934771027,,3,34.8829458,-19.8486444,POINT (34.8829458 -19.8486444)
509,1934771028,,3,34.8642584,-19.8489776,POINT (34.8642584 -19.8489776)
510,1934771029,,3,34.8769875,-19.8491188,POINT (34.8769875 -19.8491188)
511,1934771030,,3,34.8787806,-19.8492161,POINT (34.8787806 -19.8492161)
512,1934771032,,4,34.8771679,-19.8496949,POINT (34.8771679 -19.8496949)
513,1934771033,,3,34.8789496,-19.8498189,POINT (34.8789496 -19.8498189)
514,1934771034,,3,34.8757738,-19.8501062,POINT (34.8757738 -19.8501062)
515,1934771035,,3,34.8773655,-19.8502849,POINT (34.8773655 -19.8502849)
516,1934772657,,4,34.8426514,-19.8240627,POINT (34.8426514 -19.8240627)
517,1934772663,,3,34.8403554,-19.8256094,POINT (34.8403554 -19.8256094)
518,1934772672,,3,34.8422232,-19.8266927,POINT (34.8422232 -19.8266927)
519,1934772673,,3,34.83771,-19.8266903,POINT (34.83771 -19.8266903)
520,1934772674,,4,34.8407749,-19.8268126,POINT (34.8407749 -19.8268126)
521,1934772675,,3,34.8378628,-19.8270642,POINT (34.8378628 -19.8270642)
522,1934772676,,4,34.8383883,-19.8274351,POINT (34.8383883 -19.8274351)
523,1934772678,,3,34.8383067,-19.8275736,POINT (34.8383067 -19.8275736)
524,1934772679,,3,34.8384604,-19.8276533,POINT (34.8384604 -19.8276533)
525,1934772681,,3,34.8408288,-19.8288165,POINT (34.8408288 -19.8288165)
526,1934772683,,4,34.8416202,-19.8295288,POINT (34.8416202 -19.8295288)
527,1934772685,,3,34.8429252,-19.8303193,POINT (34.8429252 -19.8303193)
528,1934775326,,3,34.8389364,-19.8247465,POINT (34.8389364 -19.8247465)
529,1934775330,,4,34.8399437,-19.8253647,POINT (34.8399437 -19.8253647)
530,1934775333,,4,34.8412539,-19.8261217,POINT (34.8412539 -19.8261217)
531,1934775335,,3,34.8431925,-19.8272786,POINT (34.8431925 -19.8272786)
532,1934783648,,3,34.8435123,-19.8200453,POINT (34.8435123 -19.8200453)
533,1934783650,,4,34.8430605,-19.8207056,POINT (34.8430605 -19.8207056)
534,1934783668,,3,34.8435714,-19.8226422,POINT (34.8435714 -19.8226422)
535,1934783669,,4,34.8446858,-19.8230067,POINT (34.8446858 -19.8230067)
536,1934783670,,3,34.841304,-19.823298,POINT (34.841304 -19.823298)
537,1934783671,,3,34.8408351,-19.8240164,POINT (34.8408351 -19.8240164)
538,1934783673,,4,34.8436129,-19.8246178,POINT (34.8436129 -19.8246178)
539,1934783674,,3,34.8404023,-19.8246507,POINT (34.8404023 -19.8246507)
540,1934783676,,4,34.8421497,-19.8248057,POINT (34.8421497 -19.8248057)
541,1934783678,,4,34.8430941,-19.825387,POINT (34.8430941 -19.825387)
542,1934783679,,4,34.8417227,-19.8254404,POINT (34.8417227 -19.8254404)
543,1934788874,,3,34.8384711,-19.8254404,POINT (34.8384711 -19.8254404)
544,1934788875,,3,34.8451632,-19.8255237,POINT (34.8451632 -19.8255237)
545,1934788876,,4,34.8394408,-19.8259918,POINT (34.8394408 -19.8259918)
546,1934788877,,4,34.8399142,-19.8262793,POINT (34.8399142 -19.8262793)
547,1934788879,,3,34.8433855,-19.8269959,POINT (34.8433855 -19.8269959)
548,1934788880,,3,34.8439998,-19.8273618,POINT (34.8439998 -19.8273618)
549,1934788881,,4,34.8417639,-19.8273916,POINT (34.8417639 -19.8273916)
550,1934788882,,4,34.8427371,-19.8279739,POINT (34.8427371 -19.8279739)
551,1934788883,,3,34.8455233,-19.8282163,POINT (34.8455233 -19.8282163)
552,1934788884,,3,34.8448198,-19.8292126,POINT (34.8448198 -19.8292126)
553,1934791928,,1,34.8325502,-19.825433,POINT (34.8325502 -19.825433)
554,1934791938,,1,34.8327839,-19.8267386,POINT (34.8327839 -19.8267386)
555,1934791943,,1,34.835135,-19.8265723,POINT (34.835135 -19.8265723)
556,1934791952,,3,34.8366365,-19.8268749,POINT (34.8366365 -19.8268749)
557,1934799366,,3,34.8491766,-19.8163319,POINT (34.8491766 -19.8163319)
558,1934799367,,3,34.8459946,-19.8162866,POINT (34.8459946 -19.8162866)
559,1934799368,,4,34.8464571,-19.8165928,POINT (34.8464571 -19.8165928)
560,1934799369,,3,34.8475614,-19.8172552,POINT (34.8475614 -19.8172552)
561,1934799370,,3,34.8458446,-19.8174808,POINT (34.8458446 -19.8174808)
562,1934799371,,3,34.8447537,-19.8181549,POINT (34.8447537 -19.8181549)
563,1934799372,,4,34.8469704,-19.8181356,POINT (34.8469704 -19.8181356)
564,1934799373,,4,34.845188,-19.8184346,POINT (34.845188 -19.8184346)
565,1934799374,,3,34.8476705,-19.8185662,POINT (34.8476705 -19.8185662)
566,1934799375,,3,34.8458024,-19.8188,POINT (34.8458024 -19.8188)
567,1934799376,,3,34.8486684,-19.8191177,POINT (34.8486684 -19.8191177)
568,1934799377,,3,34.8463248,-19.8191045,POINT (34.8463248 -19.8191045)
569,1934799378,,4,34.8510231,-19.8193405,POINT (34.8510231 -19.8193405)
570,1934799379,,3,34.8445475,-19.8193826,POINT (34.8445475 -19.8193826)
571,1934799380,,4,34.847041,-19.8195269,POINT (34.847041 -19.8195269)
572,1934799381,,3,34.8495693,-19.8196355,POINT (34.8495693 -19.8196355)
573,1934799389,,4,34.8451692,-19.819738,POINT (34.8451692 -19.819738)
574,1934799393,,4,34.848024,-19.8200845,POINT (34.848024 -19.8200845)
575,1934799394,,3,34.8504725,-19.8201204,POINT (34.8504725 -19.8201204)
576,1934799396,,3,34.8439374,-19.8202992,POINT (34.8439374 -19.8202992)
577,1934799397,,3,34.8463965,-19.8204864,POINT (34.8463965 -19.8204864)
578,1934799399,,3,34.8445637,-19.8206612,POINT (34.8445637 -19.8206612)
579,1934799400,,4,34.8489095,-19.8206464,POINT (34.8489095 -19.8206464)
580,1934799402,,4,34.8497632,-19.8211408,POINT (34.8497632 -19.8211408)
581,1934799404,,4,34.8457617,-19.8213828,POINT (34.8457617 -19.8213828)
582,1934799407,,3,34.8437497,-19.8224188,POINT (34.8437497 -19.8224188)
583,1934799408,,4,34.8476732,-19.8225144,POINT (34.8476732 -19.8225144)
584,1934799410,,3,34.8483875,-19.8229282,POINT (34.8483875 -19.8229282)
585,1934799413,,4,34.8456571,-19.8235831,POINT (34.8456571 -19.8235831)
586,1934799415,,4,34.8465995,-19.824126,POINT (34.8465995 -19.824126)
587,1934799416,,3,34.8473359,-19.8245674,POINT (34.8473359 -19.8245674)
588,1934799418,,3,34.8454757,-19.8257306,POINT (34.8454757 -19.8257306)
589,1934799420,,3,34.8462079,-19.8261772,POINT (34.8462079 -19.8261772)
590,1934806993,,3,34.8497248,-19.8106966,POINT (34.8497248 -19.8106966)
591,1934806998,,3,34.8502332,-19.8140011,POINT (34.8502332 -19.8140011)
592,1934806999,,3,34.8472972,-19.8143052,POINT (34.8472972 -19.8143052)
593,1934807001,,3,34.8509446,-19.8144301,POINT (34.8509446 -19.8144301)
594,1934807002,,3,34.8514957,-19.8147493,POINT (34.8514957 -19.8147493)
595,1934807004,,3,34.8486154,-19.8151034,POINT (34.8486154 -19.8151034)
596,1934807005,,4,34.8494956,-19.8156198,POINT (34.8494956 -19.8156198)
597,1934807007,,3,34.8499478,-19.8158726,POINT (34.8499478 -19.8158726)
598,1934807008,,4,34.8505772,-19.8162598,POINT (34.8505772 -19.8162598)
599,1934807016,,3,34.8514725,-19.8167863,POINT (34.8514725 -19.8167863)
600,1934807018,,3,34.8488468,-19.8167981,POINT (34.8488468 -19.8167981)
601,1934807019,,4,34.8489551,-19.8168664,POINT (34.8489551 -19.8168664)
602,1934807021,,3,34.847301,-19.8171045,POINT (34.847301 -19.8171045)
603,1934807022,,3,34.84982,-19.8173788,POINT (34.84982 -19.8173788)
604,1934807024,,3,34.8485532,-19.817839,POINT (34.8485532 -19.817839)
605,1934811418,,3,34.8562317,-19.8079337,POINT (34.8562317 -19.8079337)
606,1934811419,,4,34.8587951,-19.809445,POINT (34.8587951 -19.809445)
607,1934811421,,3,34.8540646,-19.8113038,POINT (34.8540646 -19.8113038)
608,1934811422,,4,34.8533915,-19.8124433,POINT (34.8533915 -19.8124433)
609,1934811423,,3,34.8640971,-19.8126366,POINT (34.8640971 -19.8126366)
610,1934811427,,4,34.8754101,-19.8194221,POINT (34.8754101 -19.8194221)
611,1934822550,,3,34.8566041,-19.8274643,POINT (34.8566041 -19.8274643)
612,1935781670,,3,34.8433774,-19.814919,POINT (34.8433774 -19.814919)
613,1935781956,,3,34.8405089,-19.8192129,POINT (34.8405089 -19.8192129)
614,1935782180,,1,34.8335647,-19.8246713,POINT (34.8335647 -19.8246713)
615,1935782210,,3,34.8343743,-19.8251414,POINT (34.8343743 -19.8251414)
616,1935782294,,3,34.8358006,-19.8257697,POINT (34.8358006 -19.8257697)
617,1935782303,,3,34.835616,-19.8258622,POINT (34.835616 -19.8258622)
618,1935816305,,1,34.8397277,-19.8224154,POINT (34.8397277 -19.8224154)
619,1935816307,,3,34.8374896,-19.824631,POINT (34.8374896 -19.824631)
620,1935816309,,3,34.8379987,-19.8249235,POINT (34.8379987 -19.8249235)
621,1935819871,,3,34.8368035,-19.8081595,POINT (34.8368035 -19.8081595)
622,1935819883,,3,34.8480117,-19.8087622,POINT (34.8480117 -19.8087622)
623,1935824768,,1,34.8344152,-19.8083142,POINT (34.8344152 -19.8083142)
624,1935824814,,3,34.835451,-19.8131707,POINT (34.835451 -19.8131707)
625,1935827047,,4,34.8415011,-19.7793047,POINT (34.8415011 -19.7793047)
626,1935827057,,4,34.8659547,-19.7904307,POINT (34.8659547 -19.7904307)
627,1935827058,,4,34.8651326,-19.7916629,POINT (34.8651326 -19.7916629)
628,1935827060,,3,34.8666534,-19.7925588,POINT (34.8666534 -19.7925588)
629,1935827065,,4,34.8418977,-19.799352,POINT (34.8418977 -19.799352)
630,1935829237,,1,34.8500198,-19.8087069,POINT (34.8500198 -19.8087069)
631,1935829243,,4,34.8534424,-19.809146,POINT (34.8534424 -19.809146)
632,1935829249,,3,34.8549022,-19.8100333,POINT (34.8549022 -19.8100333)
633,1935829252,,3,34.8526263,-19.8103888,POINT (34.8526263 -19.8103888)
